category_id,parent_id,category_name,attribute_id,filter_name,filter_value_id,filter_value
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3507,0.3 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3547,0.4 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3558,0.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3596,0.56 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3602,0.57 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3543,0.65 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3580,0.7 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3524,0.75 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3559,1 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3599,1.1 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3589,1.2 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,2434,1.25 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3607,1.3 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3597,1.55 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3603,1.6 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3605,10.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3553,16 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3561,2 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3608,2.05 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3521,2.4 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3581,2.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3583,2.75 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3609,2.9 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3606,22 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3611,3.4 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3584,3.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3549,4 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3610,4.4 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3528,4.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3598,5.75 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3529,6 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3530,7.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3593,8 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3600,8.5 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3604,8.8 ct.
111,92,Faceted Sky Blue Topaz,6,WEIGHT,3612,9.5 ct.
111,92,Faceted Sky Blue Topaz,7,SIZE,5984,10 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6561,10x5 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6556,10x7 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,5996,10x8 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,5998,11x9 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,5920,12x10 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,5924,12x6 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6564,12x8 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6550,14x10 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6565,15x10 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6570,15x7 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6553,16x12 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6554,18x13 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6360,2 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6555,20x15 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6344,3 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6177,4 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6566,4x2 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6076,5 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6567,5x2.5 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6535,5x3 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6174,6 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6568,6x3 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6537,6x4 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6176,7 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6538,7x5 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6263,8 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6569,8x4 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6562,8x5 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6060,8x6 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6282,9 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6563,9x6 mm
111,92,Faceted Sky Blue Topaz,7,SIZE,6043,9x7 mm
111,92,Faceted Sky Blue Topaz,8,COLOR,7608,Sky Blue
111,92,Faceted Sky Blue Topaz,10,SHAPE,7717,Heart
111,92,Faceted Sky Blue Topaz,10,SHAPE,7684,Marquise
111,92,Faceted Sky Blue Topaz,10,SHAPE,7689,Octagon
111,92,Faceted Sky Blue Topaz,10,SHAPE,7666,Oval
111,92,Faceted Sky Blue Topaz,10,SHAPE,7672,Pear
111,92,Faceted Sky Blue Topaz,10,SHAPE,7670,Round
111,92,Faceted Sky Blue Topaz,10,SHAPE,7685,Square
111,92,Faceted Sky Blue Topaz,10,SHAPE,7668,Trillion
111,92,Faceted Sky Blue Topaz,11,LUSTER,7918,Nice
111,92,Faceted Sky Blue Topaz,12,HARDNESS,7947,8
111,92,Faceted Sky Blue Topaz,19,NAME,8473,Sky Blue Topaz
113,37,Faceted Peridot,1,TREATMENT,1,Heat Treated
113,37,Faceted Peridot,1,TREATMENT,6,Natural
113,37,Faceted Peridot,2,ORIGIN,42,Arizona
113,37,Faceted Peridot,3,CUT,91,Checker Board
113,37,Faceted Peridot,3,CUT,60,Faceted
113,37,Faceted Peridot,4,CLARITY/GRADE,157,A
113,37,Faceted Peridot,4,CLARITY/GRADE,145,AA
113,37,Faceted Peridot,4,CLARITY/GRADE,144,AAA
113,37,Faceted Peridot,6,WEIGHT,3803,0.03 ct.
113,37,Faceted Peridot,6,WEIGHT,3551,0.05 ct.
113,37,Faceted Peridot,6,WEIGHT,3643,0.10 ct.
113,37,Faceted Peridot,6,WEIGHT,3534,0.15 ct.
113,37,Faceted Peridot,6,WEIGHT,3644,0.20 ct.
113,37,Faceted Peridot,6,WEIGHT,3667,0.23 ct.
113,37,Faceted Peridot,6,WEIGHT,3562,0.25 ct.
113,37,Faceted Peridot,6,WEIGHT,3507,0.3 ct.
113,37,Faceted Peridot,6,WEIGHT,3555,0.35 ct.
113,37,Faceted Peridot,6,WEIGHT,3547,0.4 ct.
113,37,Faceted Peridot,6,WEIGHT,3861,0.45 ct.
113,37,Faceted Peridot,6,WEIGHT,3558,0.5 ct.
113,37,Faceted Peridot,6,WEIGHT,3543,0.65 ct.
113,37,Faceted Peridot,6,WEIGHT,3524,0.75 ct.
113,37,Faceted Peridot,6,WEIGHT,3663,0.85 ct.
113,37,Faceted Peridot,6,WEIGHT,3559,1 ct.
113,37,Faceted Peridot,6,WEIGHT,2434,1.25 ct.
113,37,Faceted Peridot,6,WEIGHT,3607,1.3 ct.
113,37,Faceted Peridot,6,WEIGHT,4887,1.5 ct.
113,37,Faceted Peridot,6,WEIGHT,3591,1.75 ct.
113,37,Faceted Peridot,6,WEIGHT,3561,2 ct.
113,37,Faceted Peridot,6,WEIGHT,3521,2.4 ct.
113,37,Faceted Peridot,6,WEIGHT,3581,2.5 ct.
113,37,Faceted Peridot,6,WEIGHT,3583,2.75 ct.
113,37,Faceted Peridot,7,SIZE,6561,10x5 mm
113,37,Faceted Peridot,7,SIZE,6556,10x7 mm
113,37,Faceted Peridot,7,SIZE,5996,10x8 mm
113,37,Faceted Peridot,7,SIZE,5924,12x6 mm
113,37,Faceted Peridot,7,SIZE,6360,2 mm
113,37,Faceted Peridot,7,SIZE,6344,3 mm
113,37,Faceted Peridot,7,SIZE,6177,4 mm
113,37,Faceted Peridot,7,SIZE,6566,4x2 mm
113,37,Faceted Peridot,7,SIZE,6076,5 mm
113,37,Faceted Peridot,7,SIZE,6567,5x2.5 mm
113,37,Faceted Peridot,7,SIZE,6535,5x3 mm
113,37,Faceted Peridot,7,SIZE,6174,6 mm
113,37,Faceted Peridot,7,SIZE,6568,6x3 mm
113,37,Faceted Peridot,7,SIZE,6537,6x4 mm
113,37,Faceted Peridot,7,SIZE,6176,7 mm
113,37,Faceted Peridot,7,SIZE,6538,7x5 mm
113,37,Faceted Peridot,7,SIZE,6263,8 mm
113,37,Faceted Peridot,7,SIZE,6569,8x4 mm
113,37,Faceted Peridot,7,SIZE,6562,8x5 mm
113,37,Faceted Peridot,7,SIZE,6060,8x6 mm
113,37,Faceted Peridot,7,SIZE,6282,9 mm
113,37,Faceted Peridot,7,SIZE,6563,9x6 mm
113,37,Faceted Peridot,7,SIZE,6043,9x7 mm
113,37,Faceted Peridot,8,COLOR,7481,Green
113,37,Faceted Peridot,10,SHAPE,7695,Cushion
113,37,Faceted Peridot,10,SHAPE,7841,Fancy Square
113,37,Faceted Peridot,10,SHAPE,7717,Heart
113,37,Faceted Peridot,10,SHAPE,7684,Marquise
113,37,Faceted Peridot,10,SHAPE,7689,Octagon
113,37,Faceted Peridot,10,SHAPE,7666,Oval
113,37,Faceted Peridot,10,SHAPE,7672,Pear
113,37,Faceted Peridot,10,SHAPE,7670,Round
113,37,Faceted Peridot,10,SHAPE,7685,Square
113,37,Faceted Peridot,10,SHAPE,7668,Trillion
113,37,Faceted Peridot,11,LUSTER,7918,Nice
113,37,Faceted Peridot,11,LUSTER,7925,Very Nice
113,37,Faceted Peridot,12,HARDNESS,7949,6.5 - 7.0
113,37,Faceted Peridot,12,HARDNESS,7939,6.5 - 7.0
113,37,Faceted Peridot,19,NAME,8407,Peridot
114,37,Cabochon Peridot,1,TREATMENT,6,Natural
114,37,Cabochon Peridot,2,ORIGIN,26,Arizona (USA)
114,37,Cabochon Peridot,3,CUT,61,Cabochon
114,37,Cabochon Peridot,4,CLARITY/GRADE,157,A
114,37,Cabochon Peridot,4,CLARITY/GRADE,145,AA
114,37,Cabochon Peridot,4,CLARITY/GRADE,144,AAA
114,37,Cabochon Peridot,4,CLARITY/GRADE,151,Commercial
114,37,Cabochon Peridot,6,WEIGHT,3532,0.045 ct.
114,37,Cabochon Peridot,6,WEIGHT,3533,0.09 ct.
114,37,Cabochon Peridot,6,WEIGHT,3534,0.15 ct.
114,37,Cabochon Peridot,6,WEIGHT,3523,0.37 ct.
114,37,Cabochon Peridot,6,WEIGHT,3556,0.52 ct.
114,37,Cabochon Peridot,6,WEIGHT,3524,0.75 ct.
114,37,Cabochon Peridot,6,WEIGHT,3557,1.05 ct.
114,37,Cabochon Peridot,6,WEIGHT,3536,1.12 ct.
114,37,Cabochon Peridot,6,WEIGHT,4887,1.5 ct.
114,37,Cabochon Peridot,6,WEIGHT,3537,1.87 ct.
114,37,Cabochon Peridot,6,WEIGHT,3544,1.95 ct.
114,37,Cabochon Peridot,6,WEIGHT,3526,2.25 ct.
114,37,Cabochon Peridot,6,WEIGHT,3538,3 ct.
114,37,Cabochon Peridot,6,WEIGHT,3527,3.75 ct.
114,37,Cabochon Peridot,6,WEIGHT,3539,4.12 ct.
114,37,Cabochon Peridot,6,WEIGHT,3528,4.5 ct.
114,37,Cabochon Peridot,7,SIZE,6556,10x7 mm
114,37,Cabochon Peridot,7,SIZE,5996,10x8 mm
114,37,Cabochon Peridot,7,SIZE,6360,2 mm
114,37,Cabochon Peridot,7,SIZE,6363,2.5 mm
114,37,Cabochon Peridot,7,SIZE,6344,3 mm
114,37,Cabochon Peridot,7,SIZE,6177,4 mm
114,37,Cabochon Peridot,7,SIZE,6076,5 mm
114,37,Cabochon Peridot,7,SIZE,6535,5x3 mm
114,37,Cabochon Peridot,7,SIZE,6174,6 mm
114,37,Cabochon Peridot,7,SIZE,6537,6x4 mm
114,37,Cabochon Peridot,7,SIZE,6176,7 mm
114,37,Cabochon Peridot,7,SIZE,6538,7x5 mm
114,37,Cabochon Peridot,7,SIZE,6263,8 mm
114,37,Cabochon Peridot,7,SIZE,6060,8x6 mm
114,37,Cabochon Peridot,7,SIZE,6043,9x7 mm
114,37,Cabochon Peridot,8,COLOR,7505,Olive Green
114,37,Cabochon Peridot,10,SHAPE,7717,Heart
114,37,Cabochon Peridot,10,SHAPE,7666,Oval
114,37,Cabochon Peridot,10,SHAPE,7672,Pear
114,37,Cabochon Peridot,10,SHAPE,7670,Round
114,37,Cabochon Peridot,11,LUSTER,7916,Bright
114,37,Cabochon Peridot,12,HARDNESS,7939,6.5 - 7.0
114,37,Cabochon Peridot,19,NAME,8407,Peridot
115,38,Faceted Rhodolite Garnet,1,TREATMENT,1,Heat Treated
115,38,Faceted Rhodolite Garnet,1,TREATMENT,3,None
115,38,Faceted Rhodolite Garnet,2,ORIGIN,23,India
115,38,Faceted Rhodolite Garnet,3,CUT,91,Checker Board
115,38,Faceted Rhodolite Garnet,3,CUT,81,Diamond
115,38,Faceted Rhodolite Garnet,3,CUT,60,Faceted
115,38,Faceted Rhodolite Garnet,4,CLARITY/GRADE,157,A
115,38,Faceted Rhodolite Garnet,4,CLARITY/GRADE,145,AA
115,38,Faceted Rhodolite Garnet,4,CLARITY/GRADE,144,AAA
115,38,Faceted Rhodolite Garnet,4,CLARITY/GRADE,130,VVS
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3533,0.09 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3620,0.13 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3633,0.16 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3562,0.25 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3507,0.3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3547,0.4 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3634,0.42 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3558,0.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4888,0.55 ct
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3578,0.6 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3524,0.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3579,0.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3559,1 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3622,1.15 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3589,1.2 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,2434,1.25 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3607,1.3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3625,1.4 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4887,1.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3603,1.6 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3630,1.7 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3591,1.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3617,1.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3585,10 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,747,10.25 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1727,10.3 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3605,10.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,757,10.88 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,365,11.43 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1718,11.8 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,756,11.84 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3553,16 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4941,16.3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3561,2 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3626,2.1 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3526,2.25 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4783,2.45 cts.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3581,2.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3627,2.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3635,2.85 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3554,20 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1708,20.8 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3606,22 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4958,23.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3538,3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1215,3.05 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1243,3.25 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4898,3.35 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3611,3.4 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,750,3.41 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1714,3.45 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3584,3.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4681,3.55 cts.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4313,3.6 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3621,3.7 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3527,3.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,927,3.96 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3549,4 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1076,4.06 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4345,4.11 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4960,4.15 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,272,4.26 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3631,4.3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3610,4.4 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,751,4.46 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,503,4.5 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3528,4.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,752,4.64 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,368,4.65 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4496,4.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,306,4.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,598,4.83 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4337,4.9 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1712,4.95 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4959,42.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3590,5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4336,5.1 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,366,5.13 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3628,5.15 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4495,5.2 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3540,5.25 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,749,5.26 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4338,5.3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1702,5.55 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,600,5.57 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,748,5.73 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3598,5.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3623,5.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4955,5.9 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,760,5.94 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3529,6 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,746,6.15 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4954,6.15 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1077,6.19 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4492,6.25 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,364,6.27 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3632,6.35 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3550,6.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4333,6.55 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3629,6.6 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4900,6.63 ct
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4765,6.65 cts.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,753,6.66 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4335,7.1 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,785,7.15 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1341,7.2 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,758,7.23 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4328,7.3 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,362,7.31 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4353,7.4 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4614,7.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3615,7.8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,755,7.92 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,754,7.96 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3593,8 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1365,8.05 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4963,8.1 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3600,8.5 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4357,8.7 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,4961,8.75 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,3531,9 ct.
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1190,9.05 Carats
115,38,Faceted Rhodolite Garnet,6,WEIGHT,1079,9.69 Carats
115,38,Faceted Rhodolite Garnet,7,SIZE,5994,10 . 5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5987,10 . 9 x 8 . 9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5984,10 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,7439,10 x 5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5231,10.0X10.0mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5968,10.1x8.1 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5949,10.7X8.9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5965,10.8 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5243,10.9X8.9mm
115,38,Faceted Rhodolite Garnet,7,SIZE,6561,10x5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,6556,10x7 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5996,10x8 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5960,10x8.2 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5980,11 . 9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5977,11 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,7367,11 x 5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5988,11 x 8 .9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,7425,11 x 8.5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5983,11 x 9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5981,11. 9 x 9. 9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5181,11.0X8.9mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5178,11.2X9.5mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5967,11.3x8.2 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,6038,11.4x9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5964,11.5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5918,11.5x9.4 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5936,11.6x7.6 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5241,11.7X8.9mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5915,11.7x9.6 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5195,11.8X9.2mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5185,11.9X9.9mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5959,11X8.5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5946,11X8.7 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5937,11X8.9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5998,11x9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5989,12 . 4 x 10 . 7 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5991,12 . 5 x 10 . 8 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5975,12 . 6 x 10 . 2 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5976,12 . 7 x 9 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,7417,12 x 10 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,7409,12 x 12 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,7438,12 x 6 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5180,12.0X6.1mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5242,12.0X9.4mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5962,12.1X8.1 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5923,12.2x7.8 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5192,12.2X9.8mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5194,12.4X10.7mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5186,12.5X10.8mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5041,12.5X12.5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5971,12.5x9.15 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5188,12.6X10.3mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5921,12.7x10.5 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5179,12.7X9.2mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5176,12.8X9.8mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5920,12x10 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,5924,12x6 mm
115,38,Faceted Rhodolite Garnet,7,SIZE,6564,12x8 mm
